Moisture,Permiability,Compressive Strength,Volatile Content,Pouring Time,Pouring Term,Mold Hardness,%  Defect,% Acceptance
2.451732459130857,56.93236218603688,1318.303629066487,3.7619311823451484,1.5131546013095374,1363.833786952945,166.41948477046697,27.224234394482536,77.43420004493443
3.2455054629115447,25.952974952028214,1217.173371921309,2.2514570349564424,47.47704440238344,397.77619874788115,89.12761513529132,2.2369656921658816,98.42672987535326
1.7640230976646731,80.94094998982627,1892.68936440205,2.9953775769387794,59.80874796257232,906.3937646871063,65.74438012892412,9.185588672572305,87.83666832589576
1.7023232947424702,81.96059572219717,1014.8319084526252,2.679001241212861,97.00988204715351,2127.174721077878,129.0805963474425,11.62497807739604,39.09535376772057
3.29394393543112,104.29929155842002,1299.6872110286863,1.2952983232271547,95.05580196018408,1272.8601657602617,108.45207382066977,21.118417768359272,82.41226085121615
4.69530634073053,70.16186571549846,1121.039939343423,2.0262531070685084,109.15979154888163,2156.8510608326533,96.35862058666795,9.971094663895174,105.1982981917581
2.804192389200507,111.70519356557159,1744.0631742434152,2.140846743619192,37.8147006406888,687.3909142625217,77.81084542810474,27.245305599916517,82.06681414645335
2.5455228443983646,119.52334953928862,1487.3831752123192,1.0215975839636735,57.60076280686257,959.8773163322381,65.01245223172567,12.504542813920283,142.0158215498726
2.9374926954799747,86.23581381838991,1003.6010454214236,2.4517864756253482,60.07867481366906,1469.673377410173,69.49766198027932,15.136144935180553,110.57035224132292
0.4503951925392897,122.50707290057733,1643.5280373253077,1.9351427687834155,67.335221701331,1481.0865747444816,117.5201246321222,26.222472913366314,91.81770709301976
3.4599480190383356,91.64325697583918,1967.4498760517772,2.185093361462874,80.55463126042133,794.2073752614508,78.36315038798523,16.346456969274044,65.14667178386973
5.915353914214713,147.9211823669061,1622.8790493369008,4.268980795480313,63.99907086177325,2124.011901032168,35.634867157779325,16.970928639255426,105.78811187709096
2.8225968549993334,105.84934748934799,892.2306782378108,2.576518801649633,95.19434239098453,1045.0220015268806,106.53683412720633,12.039497853362004,52.563825084881216
3.5160700885579073,183.66896200686878,735.1207473876586,4.106381883185164,109.04483513580138,2762.66842480601,74.7074853606107,13.805360373922731,82.07506611494986
3.1176980329919703,37.85119623375074,1815.6049537728672,3.5706577540242606,81.42634603168878,1863.139673243802,136.55532982572757,9.969359925438237,105.43473912875335
6.799268593895912,83.30983157652187,1599.772034069227,1.3278222963739321,115.86446174505792,1055.1773299273827,132.35588753602252,18.128530708842806,85.56182894123093
2.3467274288814117,58.730374425312796,1840.6006398423026,3.389713605150743,60.90719051509237,1353.8959010354677,62.31984586200004,11.009382518256803,102.65978994149512
1.5990608273142262,92.35748383807739,1377.3351719825828,1.904769265203254,87.20002519490504,1871.4286355337613,156.0723889915729,17.04464231214183,105.88107163988778
2.6107073375817254,50.55320622576457,1573.5961709535736,1.7807254845823275,39.68757874664852,1307.263141449178,78.41173738559677,22.876391384983712,108.86962060037422
1.8472067870564113,45.522148013801086,1009.6412560654051,2.4764144358448466,54.066078677101,1366.576578456054,18.420786346787125,23.867180539337546,84.01859527582084
2.356546969489348,,1221.2836733180432,2.638874290510736,91.05215967399255,1442.5711745230062,109.3905622649158,18.346702504738218,134.10149235501845
2.025240650725144,174.76267554596043,1632.0834708050015,0.7770424227358026,47.35514929748658,1417.2795772651702,120.48944019901987,9.84886286673293,93.71232986251842
1.026062975954034,80.75455222969754,2602.2773659536956,3.2368014740364233,20.794758769360087,665.2321176435124,157.3442192549765,17.602176606162065,70.68168793914177
2.6446821104049465,119.22773274079435,1832.4160971172037,2.355819851278791,84.8536445159917,702.2205059377577,159.92778563210985,11.985137681855774,66.82719939006704
4.3329797105263825,86.44713332538635,902.1246183633544,2.798260858831081,86.33438550514661,149.42107921592583,32.34332657023738,8.960982718054215,60.59056076037209
3.8432874706095337,64.63998208886763,1642.1332108366812,3.4982714146573444,93.8097045476932,1449.0809167274076,87.42810400583969,11.253472978086757,150.3328314724403
3.2054841220265757,109.47524654818923,988.8056478865369,1.3144208095290373,103.1444709619468,1201.9119120919263,111.28146200416029,10.558747288756733,59.119190496956406
2.6830443333987826,87.80320791947948,1639.1230081750377,1.897114118776042,27.913584233793785,1280.9879648303577,82.1791941007743,22.342228538469037,12.305966096434886
5.198989647060015,84.99791679052441,1774.1339966554376,2.5467287791527204,76.8104722751718,1044.6892919793784,48.9861261979377,22.682462467839336,119.37201360008994
1.2361056490301476,122.48183657047198,1417.7611936396383,2.644383646800676,23.049825862126518,1675.6406320420235,79.09884080183565,15.263895383685613,90.64375107146137
1.3510519026442394,197.4509972906506,1524.3278503434008,3.7452616021771026,48.700002645033194,1765.212959420223,39.10634897156322,8.245880410081936,97.11351047085856
1.321714861590125,122.90868500379386,1027.567340042881,3.591506555492023,20.18574213585464,862.2062900630418,133.45446316143435,30.135591015051695,65.39752271661116
2.6881645013541777,36.19157281667298,1578.2799264053313,2.3690341330540647,118.00597827186597,1372.348370351203,38.545107891341814,23.000053135410866,91.39337382328546
3.6987013073230472,101.30519206535237,957.4156279714352,1.5927058758971968,141.28393170453268,2020.0649432276207,143.30569698982828,12.518767682481453,140.83430580638304
2.8239809321387996,113.30110547861788,1576.2795648783783,1.2477270166669046,92.1290219921809,2189.0428598181034,121.87003052697364,10.868709338007072,97.3870868734082
1.9231833543577226,128.42956344499498,1161.7555085981269,1.653829204228251,98.5549115638047,1754.0409498301672,69.07265671922386,5.780976280729327,121.02329460517274
2.7217901076815183,39.45601761463885,1995.519508160637,0.09391719517452213,105.19076327655743,363.92051863944505,75.99194267890138,12.813579920929623,29.377564479473776
4.632242073552407,115.74554559349787,2753.1026398706827,1.4877161819310574,50.304624017643775,-45.937212517006856,82.94345071877713,24.393330567722135,-18.450380833440192
2.605904560755725,103.67407792898831,890.7255321442095,2.5996982598062064,58.40152970987617,1621.7784020327733,113.77707982017256,17.394330989132715,111.10501579366797
2.37281691154925,109.26196246893998,278.4018729135821,1.2273763882788056,53.328605843761686,1401.6383832076865,100.28609038603392,28.029848962817674,47.14546859937311
1.3036265174968102,99.113663846484,1390.1754852493734,-0.0011577619858385013,82.92447626520666,891.6073484084451,99.77915911631204,25.673105988157324,90.0139909363645
3.3891199612400555,122.83635734409306,1318.2916238352445,2.570986500444409,109.62261415200493,1770.2967171414953,102.15640832790038,13.693321040887067,122.00564186490396
1.408530675308615,58.250613461861704,1916.341407041051,1.66203593100689,68.59677021689456,1127.8137334429744,86.12196226179982,19.321952334059315,85.82297468193283
2.7040155085447495,140.15455883324802,1230.095899276076,1.2762693282740385,31.099940904744145,516.379702690868,20.47922477233591,16.795247937911856,112.74244426467027
3.5079275657389397,139.78000469095485,1568.9723394106957,2.5857575118379015,55.915855467641926,840.6985460325784,100.20577717994928,14.614662329141678,45.92398366353167
2.5881118512011847,104.61120215752983,1714.9133803187563,0.6342007662001841,41.78946780174212,1396.9855021189903,84.1790982908592,11.884942372860731,82.04529322503085
2.6718513942486544,93.6438459968697,2481.4760346938983,2.1471965994271667,91.12159103849643,2060.699022674683,47.835824264316535,14.74507296053999,42.901632072886436
3.037933977852771,102.14852138942813,1844.7172518650634,1.6439139774930234,64.27217051321043,1026.0556656463664,56.209256781419626,5.568187513799385,114.92949958744407
2.9704682948261474,129.38456386707836,1128.3918356091444,2.4108522345632974,57.73954353343158,896.708350012799,58.006511870995546,8.751176190195592,35.93253741386742
2.6325737847236796,87.69346891403646,1416.6314062309125,0.9258982100339739,56.331468994991354,1739.203365307711,148.24311038185914,16.803953134448545,171.0517483306238
3.49891417486778,220.87247996541714,1058.9035228977257,1.9016757661435488,53.9165653537599,1621.006419692228,42.37009728253682,18.591257889570063,73.21962869753587
1.6294070629076862,98.38209746949104,531.7787568403198,3.3493044475142506,99.13071013855422,953.997305835954,170.93284386755784,29.595720583173083,122.59142195733175
2.182706515883173,171.09055410853892,1328.7669424189967,2.4469689438191633,77.0777627786588,1423.1233422884684,89.20034157244038,24.348740025914186,73.88281286968365
1.4810107872330451,135.96864217018367,624.3568662161213,2.5359888908289054,37.881213087518915,1955.9612056007763,100.94998392605912,11.580076546798285,114.36308026238771
2.818933023010694,149.24848527107102,1903.5969155164614,3.051267525331846,98.4411183026867,1736.0091815615021,58.055186437171166,13.406127167344545,111.7084423686571
4.504545051387042,131.9187941824581,1222.6914345075447,2.375509456745603,156.0829634088719,1341.9524445093757,194.98628710717531,15.950997160835682,107.77325497811533
4.136692205313373,161.12410973452953,1700.7689017129908,1.5900183769913503,77.57860041091268,1088.7377525441798,31.38513940934625,18.913652385327524,74.330644910035
3.3208573780551114,43.90896751795832,1108.2778910553232,1.7947304500345758,78.47336455239594,1482.7839560379166,87.89961775904753,21.3957934582689,69.29543248042425
3.7935319153446425,121.34480154478285,1543.5787200443642,4.022581443417605,73.98507605210523,701.4237060651844,76.17135223506654,17.51606750915248,97.48713964249893
2.949768991746663,107.59616865543393,1769.5147608314928,2.052885644892376,69.14798297288218,275.68826717946376,59.45321656826077,22.849282370317248,100.15143456579399
4.0838752730823655,68.33974830784827,1622.3625287761415,1.9844922020573925,66.77028403842206,1045.0145362942458,60.49497571032046,17.29859524591154,76.80046637264965
2.4651486232304833,43.86335820812285,1675.9080355056772,2.294338179232918,29.210513662272113,1104.6962042649907,72.44432551608035,19.4742594872098,141.33767102770236
2.8775014500876614,181.58178095564557,2008.7346117213938,3.115422792817503,114.06334173912705,1052.872998966887,76.45964526107308,27.794660258810055,27.318204989010795
1.6894011785092733,-36.86634658946613,1061.16114647338,2.9383478913982213,65.68733648789105,1563.1867496235077,46.869126359938846,24.936027048688572,63.534031007953686
2.3240501990603724,144.14485903317888,1697.2514646430116,4.016458222221978,99.71844143239258,1579.4356327912678,97.69081647109803,13.94946910422,44.75552290862009
4.4540313960858775,87.61784885995331,779.2825372250121,2.496155116337569,60.28836303654439,2294.711514270949,93.56404048805956,3.3029211537644283,27.87089064473581
5.473829862012169,107.99703053756382,1314.4741626668372,2.731053594460958,63.8606411223399,2125.7756201894354,64.76165520941956,9.429860232002326,105.96085670851738
3.1274195604271906,118.29398660299151,1432.2588971554555,3.7363733403931905,48.5626125224456,1719.116034481614,122.39242929390723,23.593420637411125,64.43897758949294
2.4298249226533755,162.07488199506324,1649.7765244199318,3.7437210086406147,61.88133260202423,1859.0734995415833,131.97815144977392,10.658669435532476,109.42799272908982
3.18829338550882,110.51664767870147,1423.2309904059553,1.783680461584678,91.44478961104474,1342.4759007258633,136.93500973052406,32.52345205286423,41.565555329767605
2.9067726527526774,83.79162230370787,17.142792432675833,3.666237488497723,111.4853650963475,261.8591284311947,72.78139134132611,6.331377740883916,59.215038840319
3.1106189532800173,111.62653935190608,1261.5555998322682,1.9853449254800986,92.94231531097901,2034.148433959862,113.34924383528588,21.68562574809669,95.89899200564952
0.9948031407627906,115.54577301004696,1522.2693348161183,2.9198420738096527,56.721977545497936,1237.7017394754412,86.82567160985113,18.77102187722049,107.0196885482345
2.4931802152853035,50.74621058865093,948.9967992609667,2.1582592728915886,56.570400635218675,2282.7486097753713,71.31467673086874,14.459527677987321,97.96916621394166
3.3361246490279806,104.62999661729182,2058.751951747729,2.854614390544571,89.20144457673968,2120.741928694792,94.0177696753482,17.257884157508343,105.47966292053005
2.6568576706287756,116.24291474674504,1026.36691685379,3.8087619089401454,131.53588954160264,1452.1161937400304,78.8780856020509,10.87792234190399,141.46020329438318
3.3972926077428496,67.37105505019507,1247.204482129801,3.4394590979142103,81.69558397228484,1657.684135641411,137.22681307026437,12.312775707426391,151.8924526196169
0.6449656933666912,293.51051836789486,1357.3427233638736,3.9191330232913635,100.7863602177914,1756.9549156855578,132.46977228033154,15.94306087754473,116.8243327819246
2.5373877068668236,195.75871883126518,936.6734914634281,2.21925718549341,78.18256300068731,1835.3367741666787,144.60761383979863,11.223340549506329,25.79796254036698
2.0924052927116934,155.57870211198428,2181.5507856156464,1.41547743567747,57.30240643018577,409.8537244169121,133.5097083037824,28.658279525881518,34.14700086462702
4.168765127568634,128.36766076366382,1448.9539142980568,3.2493817620112133,57.976374083419806,1447.0429382020327,136.26166124754883,29.35883213824733,79.44737610479781
1.571568952887796,123.23434218557172,1072.8181687858737,2.47149361554272,94.05418666681423,685.2784362526794,30.36195922974413,33.82969567884137,131.83459614112712
2.7148656460731306,151.89458451170952,1154.700808323944,1.3641913530641496,101.00322762780542,1120.7400565957378,112.10624868586395,20.53825394099959,72.98764366915913
2.7097037124483085,156.51938796798888,1611.8612763763197,2.287180550998592,92.70246205862875,1127.4330474755889,72.19266737180689,10.05307298386888,39.20969955904176
1.9648892725933558,107.43795662802957,1408.8134591044948,1.9796696494197716,80.0550488921851,584.0951587365521,167.54949657576128,11.464475922589521,83.04755412782987
3.6243459528809554,93.83779159933005,1721.5070063381038,1.7017248907968499,57.020439295042664,615.8198380644607,120.54620651663743,19.624916731773936,112.05635848530211
3.7147289424042698,59.81607553974938,843.6325056690454,0.9525814924824776,20.93724518957294,2273.121269715385,126.82302451974232,23.91420471598741,67.26026192966906
4.279428436656877,43.4453210342267,2136.731592552669,2.2537994185033785,90.5212113299699,585.3785986780763,107.49147058247125,18.638313236333815,112.9098405705292
5.192803729076675,201.52202765115877,1071.1773034316195,2.928205150525708,126.75316386762766,870.526010899411,125.38579170889099,6.734520329551488,135.56829323336447
4.990167482390731,47.437712496276035,1641.27492713918,2.848378978415467,91.68779361552373,2341.5052388556496,98.89895968415652,25.982718302622825,100.5791472994644
3.9874377149096927,142.94271276588032,1314.749264990168,1.8206867053252762,60.20692417286227,824.633263319512,141.6104277260418,28.74726568172194,139.4669498912259
1.8640988727445011,145.27126657650737,1267.266799584405,2.2953336296688516,116.03547397453693,1760.557386003973,53.55749243827144,14.400581481744542,128.43115429390514
3.011506055632097,99.77535057455125,1692.989987341528,1.6846704961367034,71.96151892019621,61.78655008911528,121.84232072119747,27.258893889409162,78.17189681274071
0.2296605606209301,34.37558427068424,1561.7909467474574,1.7812379134034795,33.07112345563013,1699.5623908444188,70.60418435417799,11.009481426393009,126.41100106897659
4.35287105994761,63.316115612318214,1416.12385321669,2.5486024158881113,94.98646951785364,1453.305728449683,136.404255954625,32.10076131336066,117.81510129467189
2.0963264059889366,181.5666168628663,2290.2253585219482,4.4764731735268795,109.43465858881768,347.0721657902691,68.15766496568267,21.24726667776067,115.17561406184579
1.137160122574652,77.9863224409959,1208.644649743866,3.295550783619758,60.54971302422764,938.8199926824509,64.24414271224565,19.34268978756012,67.38251481272397
1.9376303054875104,94.4996239153246,1792.665254793933,2.2199651900557207,92.15934499102207,1994.358096372166,102.44498825190966,19.73861314025376,104.78214280466669
4.2949222900557364,109.14369629885348,934.7959127745661,1.3124542398385595,50.30230136998142,1216.3689663682098,20.966262058340945,16.290194515482042,113.36853020614404
3.214671462838724,50.25479782773951,1857.3566139274576,3.5052756735691397,74.9318006722342,1875.8567660913454,106.70471010307038,10.835550167940967,82.7149666705543
4.752338571509746,101.03892268564685,1045.004104875008,3.659959257644182,58.292630150516345,410.0687311287643,146.88036424330716,12.716720081831369,105.12994745282185
3.8998996910827075,132.8536693120688,507.0211177052431,1.7343344138848065,61.08657401984893,1422.6118015279174,153.22195334353825,20.682964381191447,70.31765630154631
2.6553198076370808,113.50427091268541,700.6093363905042,2.462446081732484,33.75243168260029,1112.1853658833145,149.54177451117346,16.65845822398391,76.1151643239815
2.140729539622591,223.9874942979585,2013.0443270829355,1.7380440206799495,96.80321044392475,1147.7590875503317,96.62785009246033,25.329021592865583,130.45971390290327
1.8909900375410253,58.170258176732474,2055.2343140510334,1.185393112659772,31.926571132384524,2203.278906368334,126.22380708117913,18.7428364403005,66.40822308183904
2.6473756160262747,122.30549603303751,1506.3040309769094,1.7617090001200142,83.16566299492372,1129.3449256967535,52.51221846506901,23.63743614850594,86.28106411609949
4.041756764214373,26.162967429170543,1375.176520422108,0.925467928759387,67.92398747418126,1931.812520131209,91.03471619663416,21.16934616886601,26.864175121806056
2.124429311805957,,1424.2022932991483,2.0406459282436753,63.61432202630272,1802.8874551029342,155.14054961360034,10.109585597146795,92.39443278920844
2.065157722006215,94.65626164213414,1971.628031055879,4.378666351350459,43.3098985170379,433.6730909544814,77.3767237576075,15.372052262022331,103.69077580053131
6.135249096738461,82.17099744204859,1446.2105235687734,2.9412973871839623,121.12344914370061,940.4021500777305,51.86138666102029,8.215960678572692,113.03007198259745
2.3048828440092386,48.46435203286741,2053.723105414739,4.291557202204893,72.10565438772201,1536.389358564238,80.07529302888848,16.43169852374785,98.39196344217947
5.244199074494122,40.3407923769245,1713.922406338027,4.1505355574805955,31.692733550958266,1514.8368371052873,65.64658048205489,16.178565154671443,70.21864891205199
0.5142433636590167,67.18969262206991,2157.310318038414,1.5258788413380149,68.50217740809033,757.1338589307835,104.46742806601705,14.744012804589111,71.89250680249627
4.619341037806034,58.33756714795208,1901.1361898050602,2.963548119692646,43.121639723948874,2019.9563503948161,112.41893630234529,12.799453752454074,141.2045343171236
2.0066181769662617,46.12893895527567,2407.2357919952583,1.052368718469892,56.38055960657607,1926.957023169913,96.65157916103385,30.626762955817135,103.38907329532417
2.932556872735202,110.44929412650907,1503.9116455315016,2.749417279047141,81.68809148508748,1828.14116035006,81.33552153573514,19.449821209164572,121.44277837621313
3.7332609956877874,170.4442405782044,1847.6981559803835,1.3544986651753705,102.4889214874302,2160.348475599966,142.67019988015667,9.187620839983609,103.67060979192544
3.7721505569009426,98.70634028788919,1483.4070317293983,2.4604561067894877,115.49792112779015,1589.8345049342943,156.14496700276987,13.230573681087543,83.77104183848995
2.6697455055572243,,1628.3869775478015,2.4499918575854998,55.78189813488398,1594.24796844352,120.89057768678084,34.896477512412446,28.118740478029117
3.5026145221476552,165.8003536433251,1092.1572893606385,2.4201336212681657,79.89565030028136,1704.1866640781745,58.29859599339851,9.674080784911652,40.074382215661394
2.091781650762237,40.05366365658622,3002.5009111460845,1.2632398328680976,78.31204996755545,823.2927962214167,81.17781666477282,11.930661422754483,82.56935865227749
1.8674218517437366,90.25333328649488,1786.1320603912807,2.7019388428555726,92.57822612107528,890.9124189539903,105.76343572973298,10.538034501271452,105.14128250621732
2.035877451359738,181.7289971933052,2362.1127100087638,2.080433728629859,11.125778780953802,1448.174959274714,101.12363756954919,17.96748707308686,33.81082796447808
1.3575214119553785,98.6053583573466,1738.501389883314,3.3057289229027695,54.20433443394687,747.464500537781,125.09277156300082,18.56756343037505,43.24496467855631
5.049690552648407,125.32500091643786,2332.218245345387,1.9499030026203066,55.47394763823395,2397.4203964704257,69.87778287346876,17.810921937480995,83.71015369229424
2.835216589586527,127.77459113961706,1014.7584015499568,2.3426771392609744,77.28786496476056,888.6294693838772,84.50369905157262,18.82227246920397,73.09525213776945
4.022513476697463,149.40283445464735,1047.4573058348308,1.755906764495725,50.900434290509374,2431.773520882335,137.44814524087255,14.731164437376515,141.73432765497557
2.734582884285834,178.44128328429005,1595.0197893867357,3.174926889094962,19.539716200247213,1322.861584865403,138.20642713832314,18.941800206516636,77.17171240832063
3.1099082784688132,-0.3919900668192611,1438.5062516991877,2.02020979221276,97.635054752216,1461.159516256872,95.98908441245374,12.935376040462796,82.44562619744617
0.7907271567931451,97.1785384429025,1476.7803016189673,2.8056251432916195,89.32164170515387,2061.117351625564,107.9577250186132,20.621110416090165,84.18744708599309
3.285000222886774,,660.0713570275735,3.1266740529320503,16.55743458399769,604.2339401648453,53.66266710814997,18.932224047431887,45.601287307216495
4.424826844468716,218.2435348330909,1287.3127246310564,1.7528325662409703,53.320260407945035,1556.4480638462128,114.64742371822797,16.08310792489459,16.91830740289751
4.377668397562781,202.15756522103032,1853.5150611046186,0.9272902254998452,46.405268684467885,635.1284736099187,147.8590750672106,19.486491069619046,88.04419534411302
5.65663489378483,126.73604398052288,1085.072569778221,0.17424266200528038,59.05497013208719,399.651891733463,93.36771261579484,18.094361176368253,80.17711831949717
4.119170977880972,83.01741600076417,1407.795827483024,3.196810130379684,96.16687100912463,601.1008160996938,174.78947626690947,15.525116864198997,100.05273230351314
1.68682433761854,220.70106446148054,1526.5955307594577,0.4671980833781886,57.307805812097435,988.2358420478724,95.40022906007704,10.844404797841982,94.8467950537653
1.9790349945042771,145.3241268726664,1470.0108497063118,3.3458701859905373,105.4881730456831,1281.9896036808263,79.76380558180175,18.209964819173475,42.95325335841959
3.0131490092752857,39.84426043130734,1380.3776710779223,1.876614608745458,74.6051040138904,1108.6601292976604,65.31197507513413,19.644954342081153,70.58220493795439
2.9188036918615308,115.3442290144124,1993.5168031003,2.07171754559343,120.102946677517,582.6709666055397,5.791091870922969,16.06774098727957,80.07853847375641
3.443676189622953,65.10475498363519,1394.597179670845,1.4039251135757838,89.70174249844528,1375.2688936726727,151.1421433775282,22.093449910815174,40.500628130200816
0.8045360344319423,72.33897122663012,496.9204716742373,3.100801053127629,90.48980847591935,1657.6703883512507,1.9596852098600408,13.277491968171635,51.20321007075958
2.23477984295907,67.59449362980295,1167.0013711238762,2.6180285048133247,56.627926295463716,2031.8350423969987,141.46480343385406,22.936147684461446,107.16596416497204
1.90090040568104,104.7245982637587,1505.3999616508913,3.2224324271139424,99.54553218180578,1369.5283941703844,72.17898843854421,6.6066558674958085,55.10751958038942
3.7936841967794335,223.05427951132793,667.7312934788209,2.715597785661913,98.56064326112343,1561.0635938805244,129.84553773239162,22.22929792588088,87.71646564979898
2.040019746531292,125.87742536174902,1692.1267801573238,0.3992081724534309,56.33473637447506,1305.8668896945974,76.84897359862137,28.68981290862625,129.82671839826602
2.3827693435031607,29.327129047546507,1936.259238224103,1.24984758054316,71.21916757821623,1807.1876091466331,134.21080352762306,21.833499217045258,63.09046308783887
6.096885106397865,63.92759548998489,1812.4065038906099,1.8170269257782232,75.64859899182048,757.2042618546145,194.90671060552557,9.373329494346919,67.6367815945815
4.418753016049909,122.6763283115059,2693.561089161908,2.5794873114529167,106.80338819631409,1303.5506495608254,121.73643834888794,11.541939952769646,50.44945077558651
4.5203839245284865,138.7285168910415,1536.9475133686988,2.4913786171969345,77.46728358498969,1245.9614725806616,114.84525761887049,25.212444921229224,138.58543790073813
2.0757569666124955,112.29087226581996,1534.4460751553368,1.953061088193425,42.753349434819874,2155.4077600626197,128.77223345732511,22.967130931569095,49.151807987549546
1.4010336821726606,93.15620903581303,1394.9984134323604,1.739057810572096,55.27777069444893,1993.9750058586735,119.90931145845761,4.518423997765623,99.42517900010654
2.830561492834412,113.43381989704274,1922.751434153828,3.0580249179567915,65.4058417917837,1359.8937869088238,125.69836590780392,5.237511590392845,60.79950159217938
3.6643861615489004,113.50055829207673,1709.5862438975241,3.196723004448221,58.562004571730746,1896.0568969601395,95.92142871013289,15.1351402846512,90.63725896239268
1.3453949330452017,39.82342204757149,1164.6720612386428,0.6713131787157374,64.97636163418514,2855.79598203628,83.98604241117769,9.049577527101988,73.03417776219524
2.044318112364855,66.16255957626082,2473.745479473837,2.76983214213113,31.300174012307608,810.8079511495537,137.18807248171439,21.575148358298318,89.58996818152643
3.7193652890210216,158.59736946028406,1085.1533909267732,2.310185547097143,47.49921380840184,1448.9989498826792,71.3674260759509,10.631288954847864,87.57479893534695
0.8037824322512979,154.5883671726436,626.8176903627111,0.1525377086857005,31.42065044287468,1456.194059150685,80.65368195556579,22.244960193770112,45.54055402684764
3.2186537486172706,50.64069594438827,1347.1873434479073,3.162438170584791,13.740747303191462,1006.7592672528461,66.60248893447944,24.884037737778947,72.39241216314083
4.630364025799542,155.66057064411316,1998.2371716494422,3.411927040719098,145.4141707289352,443.17924399358117,40.11336413770688,16.270563523342858,75.58296731501204
5.2730566107181325,7.121789330420356,2542.3352722840873,1.9046056724152005,1.1550586066029638,1872.96204694745,115.16664897472317,27.173052676193024,42.171690778644454
3.8139493540754623,14.324900456034072,778.1946453871096,2.47802023069876,42.11068840831736,1501.280372036432,159.710196990424,25.651858262392068,61.48935461302797
2.61116289208346,135.7548906562247,1084.4010976661368,2.4409887566185224,77.27157397583157,1114.9222630733682,61.16040477014723,-2.330102305130918,130.59212918364557
2.4555803113982675,103.44578788336396,1887.9048483704573,5.142307460976445,107.533859917682,431.99899916093693,4.971434717679259,16.30929665069471,21.57598800793029
5.38081212191798,186.76291490314446,1427.4758138263674,2.6112477238446883,20.640487485652173,1206.9293889079806,141.59948451738143,18.718822008704798,118.11731867403323
1.7122470238218286,130.49541055518537,763.4901113208435,2.376011938162245,58.89508249154358,1361.8950694313246,48.180693455330285,16.998069439928223,95.60249826361377
3.19459406168744,47.92118266192733,1314.8153251151214,2.3797471372293737,83.33605731463985,787.290253381349,79.34677069915936,29.83884023102956,78.38440569418712
4.027523751254922,102.39824289865413,1322.9974534889282,2.438127602408843,68.32884410843124,1141.138777350711,85.68452301937464,25.005991286472117,69.76545735251611
2.916076060624788,264.40052141051586,1638.795957476976,2.458790169692748,47.57897916293172,893.759988025954,115.91866960179199,5.802687278367637,107.32080375905798
5.291080914131246,79.65650354922246,1743.9510287777755,2.0934347061998806,88.61364460748783,1902.4926964852434,90.14053441541496,21.982083707920626,81.93547688741666
2.2169303386806014,71.4975827125856,1538.9800798625793,4.459488100795564,40.44659008781329,-150.66735945485925,90.42155767856303,14.01349170200144,131.95958609228887
2.6761661898156848,57.07840152411109,958.321270514253,2.7079361022685884,18.290275414540595,294.61522296089083,63.74976956463881,6.991111723119635,114.95980898597276
2.6154322105108245,,2122.7707067452425,1.5852094036182798,80.82410432416445,1660.5161536301202,41.88819373373225,16.83967640853799,8.22305511561018
2.915955146453425,123.14687399166245,2223.8982632531906,2.338536693087315,31.059058782933185,1406.106598999758,34.77416221780848,10.710435846685815,50.413006767097286
5.461001937848285,120.56517053098156,1052.3391148324747,3.340535376738076,54.41361988707841,977.9246046860471,119.06320624397617,15.339916563472974,102.89056448501573
3.3524620468044706,96.66908228285035,1209.998567533322,2.166901417679612,72.2225189741234,1751.9055317721563,72.1132473058363,29.678741077338586,117.42216455951893
1.484030121184027,137.51176365423584,1102.3535340356227,3.508597337649982,105.02011047150734,1340.633303500915,82.32133396471465,15.24451347468774,104.57858472368656
4.1516402042849965,48.35127361823934,1449.9264191466496,2.3242428894206153,53.804139791117926,2915.70677540669,137.27199817212252,19.751718787925697,76.64744045422435
0.9160503694699438,98.08388267682122,1855.3199558374024,3.479428838361129,74.16606263626268,1224.7226459419442,86.00516175916134,13.10424358374874,61.46647089736268
1.7287990080314508,120.40330068616535,1383.2692973825808,2.7234730771266213,55.72224475859027,1551.6420734865087,95.49223328557375,8.33098847771645,90.35451394273666
2.850507775453015,-9.429589349156913,831.4857557091218,3.48744001921192,69.935041698478,828.3153252338843,94.28187930485473,15.545596809078043,88.92031467150063
5.850396782538498,139.2458121093596,1447.246938623372,0.21811051102330614,34.62359485545371,2194.684528906102,88.91908609229819,23.2899098249519,115.92218624968913
2.1187953766182592,146.09168682347448,957.4023687671224,1.1460462192908887,141.0629250348877,1090.4396104065409,19.264447116346005,19.25235185964852,61.44916524121858
3.577870367389983,150.5898508594621,1907.1389728445524,4.422955286797436,90.46357478923159,1562.5307874997618,68.44789187725105,13.0469813091242,84.668455676179
2.8028340431872634,164.0524256165147,588.8695562995105,2.4626259451960024,63.53858113166305,288.56074241560304,93.71378563177625,21.430031846933954,117.53885295047351
1.774711806492671,145.65281310401122,813.5373201075408,2.020085347696743,130.73468161928037,1252.2874321122597,77.1269128280655,25.87913855153893,80.77061897010623
3.5283417799754515,88.30907262185343,1936.2855412656884,2.4124911441139476,59.889562875457415,1107.3825153642897,102.34595998001305,37.973818514501346,85.05820595046848
2.293252249844853,92.88164417815918,2327.810325631929,2.0807628540886736,70.66561579518483,1263.4860287267363,27.851914016718666,6.179135070337265,44.948630442807975
3.4285630604740462,153.94751300756312,662.9633065354232,2.024797369677314,131.25317711056954,1838.2941661505797,160.264023399689,7.312811668586248,125.88639589275823
